1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
system,no_sent,no_corefs,sent_sentim_0,sent_sentim_1,sent_sentim_2,sent_sentim_3,sent_sentim_4,tok_sentim_0,tok_sentim_1,tok_sentim_2,tok_sentim_3,tok_sentim_4,no_openie,NUMBER,PERSON,LOCATION,DATE,ORGANIZATION,MISC,DURATION,TIME,SET,ORDINAL,MONEY,PERCENT,named_entities,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,``,0,,,'',:,,,$,-LRB-,-RRB-,-LCB-,-RCB-,Attribution[S][N],Background[N][S],Background[S][N],Cause[N][S],Cause[S][N],Comparison[N][N],Comparison[N][S],Condition[N][S],Condition[S][N],Contrast[N][N],Contrast[N][S],Contrast[S][N],Elaboration[N][S],Enablement[N][S],Enablement[S][N],Evaluation[N][S],Evaluation[S][N],Explanation[N][S],Joint[N][N],same-unit[N][N],Summary[N][S],Temporal[N][N],Temporal[N][S],Temporal[S][N],textual-organization[N][N]
d30033t.GreedyKL,5,7,0,5,0,0,0,0,2,175,4,0,17,5,5,13,6,8,7,0,0,1,0,0,6,51,4,10,14,0,0,14,14,0,0,0,2,20,9,32,0,0,1,1,3,2,0,1,0,0,4,0,5,6,4,0,2,2,2,1,0,0,0,5,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,3,4,0,0,0,0,0,0,19
d30034t.TsSum,6,6,0,6,0,0,0,0,4,142,1,0,26,2,0,17,6,7,5,1,0,0,0,0,0,38,4,3,13,0,0,14,14,0,0,0,0,17,12,24,2,0,2,1,0,2,0,0,0,0,1,0,1,7,5,3,0,5,2,0,0,0,0,6,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,12
d31008t.Centroid,3,4,1,2,0,0,0,1,8,123,6,1,15,0,5,3,1,9,2,0,0,0,0,0,0,20,5,0,11,0,0,18,10,0,0,0,1,16,4,17,0,0,1,6,0,4,0,0,0,0,4,0,3,5,5,5,4,2,1,1,0,1,0,3,12,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,1,2,0,0,0,0,0,0,17
d30026t.Centroid,3,7,0,2,1,0,0,0,0,152,5,0,24,2,5,2,1,12,5,0,0,0,0,0,0,27,4,2,14,0,0,18,9,0,0,0,0,27,7,25,0,0,3,3,2,2,0,0,0,0,6,0,4,4,4,4,1,4,3,1,0,1,0,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,14
d30001t.LexRank,4,4,0,4,0,0,0,0,3,139,3,0,24,1,18,0,4,1,0,0,0,0,0,0,0,24,2,1,13,0,0,20,5,0,0,0,1,22,7,22,0,0,0,2,4,6,0,0,0,0,6,0,7,9,3,4,3,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,13
d30040t.LexRank,5,5,0,5,0,0,0,0,0,142,7,0,26,0,3,11,4,8,8,0,1,0,0,0,0,35,3,1,11,0,0,15,10,0,2,0,2,21,9,24,0,0,1,0,2,1,1,0,0,0,5,0,7,8,4,3,1,2,1,2,0,0,0,5,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,16
d31001t.TsSum,7,10,0,5,2,0,0,0,7,140,5,0,15,3,7,0,1,14,0,0,0,0,0,0,0,25,2,0,14,0,0,22,12,0,0,0,1,19,14,20,0,0,2,5,2,2,1,0,0,0,3,0,3,6,3,4,1,5,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,16
d31032t.Centroid,4,5,0,4,0,0,0,0,4,139,1,0,25,0,6,5,4,0,3,7,0,0,0,0,0,25,3,2,9,0,0,18,9,0,2,0,1,19,5,17,0,0,0,5,8,6,0,0,0,0,5,0,3,6,2,4,1,4,1,1,1,1,0,4,6,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,14
d30042t.GreedyKL,4,4,0,4,0,0,0,0,3,137,2,0,23,4,6,10,3,6,5,0,0,0,0,0,0,34,1,6,12,0,0,19,5,0,0,0,1,18,8,23,1,0,1,3,0,1,1,0,1,0,6,0,4,10,4,1,1,1,1,0,0,0,0,4,7,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,1,0,0,0,0,0,0,17
d30001t.FreqSum,7,5,0,7,0,0,0,0,2,145,5,0,53,0,27,0,4,6,0,0,0,0,0,0,0,37,5,0,12,0,0,11,12,0,0,0,1,23,9,31,0,0,6,0,1,3,0,0,1,0,3,0,5,7,3,6,1,1,0,0,0,1,0,7,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,10,2,0,0,0,0,0,1,0,0,0,0,0,0,17
d30027t.LexRank,5,7,1,3,1,0,0,0,7,150,3,0,8,0,6,11,2,3,3,0,0,0,0,0,2,27,6,1,16,2,0,17,11,2,0,0,2,16,5,25,2,0,0,5,1,2,0,0,3,0,3,0,5,7,2,4,6,3,0,0,0,1,0,5,7,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,1,0,0,0,16
d30034t.LexRank,5,3,0,5,0,0,0,0,1,138,3,0,16,7,6,18,7,3,2,0,0,0,1,0,0,44,4,8,9,0,0,16,9,0,0,0,0,13,10,33,0,0,1,2,0,2,0,0,0,0,1,0,0,9,3,6,0,1,1,0,0,0,0,5,7,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,13
d30037t.Centroid,4,5,0,4,0,0,0,0,1,130,3,0,37,0,14,3,2,0,4,0,0,0,0,0,0,23,1,0,13,0,0,13,10,2,0,0,2,17,1,21,1,0,0,3,1,5,0,0,1,0,5,0,4,7,4,7,0,3,0,1,1,0,0,4,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,1,2,0,0,0,0,0,0,13
d31038t.Centroid,4,3,0,3,0,1,0,0,5,147,5,1,47,4,8,14,9,9,4,0,0,0,0,0,0,48,4,6,14,0,0,21,7,0,0,0,0,14,11,40,2,0,2,0,0,4,0,0,0,0,1,0,1,6,5,4,0,2,1,0,0,0,0,4,7,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,10
d31008t.FreqSum,7,5,0,4,1,2,0,2,6,134,6,0,34,1,10,0,5,8,1,5,1,0,0,0,0,31,4,3,11,0,0,15,8,0,0,0,1,20,13,26,0,0,7,2,0,0,0,0,0,0,3,0,4,8,2,1,3,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0,13
d30031t.FreqSum,6,7,0,4,0,2,0,0,2,156,1,0,31,1,0,1,4,4,2,6,0,0,3,0,0,21,3,1,21,0,0,16,13,0,0,0,2,39,8,15,0,0,3,1,1,0,0,0,0,0,7,0,8,6,2,1,0,0,2,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,12
d31026t.TsSum,8,5,0,8,0,0,0,0,2,138,4,0,31,1,23,5,2,2,6,0,1,0,2,0,0,42,4,1,11,0,0,10,9,0,0,0,3,10,4,39,2,0,0,2,0,3,0,0,1,0,3,0,4,9,5,0,2,1,0,1,0,1,0,8,9,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,14
d30055t.FreqSum,10,7,0,7,2,1,0,0,4,154,3,0,48,0,20,1,2,6,7,0,0,0,1,0,0,37,2,0,15,0,0,16,7,0,1,0,2,22,3,31,3,0,7,2,1,3,0,0,0,0,5,0,5,8,1,6,1,3,0,0,0,1,0,10,6,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,8,1,0,0,0,1,1,0,0,0,0,0,0,0,16
d30031t.TsSum,6,6,0,5,0,1,0,0,0,140,0,0,55,2,3,2,4,3,7,8,0,0,1,0,0,30,2,4,15,0,0,14,7,0,0,0,1,31,8,19,0,0,3,1,0,2,1,0,0,0,5,0,6,4,4,2,0,1,0,0,0,0,0,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,12
d30010t.TsSum,6,5,0,6,0,0,0,0,3,139,2,0,49,2,0,5,4,12,7,0,2,0,0,0,0,32,3,2,15,0,0,13,15,1,0,0,0,22,8,20,1,0,1,2,0,2,0,0,2,0,3,0,3,11,2,3,0,2,2,0,0,0,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,2,0,0,0,0,0,0,17
d31043t.TsSum,6,4,0,5,0,1,0,0,4,133,9,0,50,1,7,1,2,1,5,0,0,0,0,0,0,17,3,2,18,0,0,21,20,0,0,0,0,26,2,16,0,0,2,2,1,0,0,0,0,0,1,0,2,2,7,5,0,6,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,1,0,0,0,13
d30003t.GreedyKL,4,5,0,3,1,0,0,0,7,125,1,0,28,1,9,4,4,0,8,0,0,0,0,0,0,26,2,2,12,0,0,20,14,0,0,0,0,22,1,19,0,0,1,1,1,2,0,0,0,0,1,0,2,4,5,5,0,6,1,1,0,1,0,4,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,2,0,0,0,0,0,0,14
d31038t.FreqSum,9,3,0,7,0,2,0,0,6,141,2,0,59,0,19,9,2,2,4,0,0,0,0,0,0,36,3,1,13,0,0,15,9,0,0,0,1,18,9,36,1,0,1,0,1,1,0,0,0,0,1,1,2,2,1,8,1,9,0,1,0,0,0,9,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,2,0,0,0,0,0,0,0,13
d30011t.GreedyKL,5,4,1,4,0,0,0,0,4,136,5,0,27,2,12,2,4,0,0,2,0,0,0,0,0,22,8,5,7,0,0,21,13,0,0,0,0,21,6,24,0,0,1,3,1,1,0,0,0,0,0,0,0,7,3,7,0,3,2,0,0,0,0,5,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,1,0,0,0,0,0,0,14
d30051t.GreedyKL,4,6,1,3,0,0,0,0,10,123,3,0,54,2,5,0,6,6,13,3,0,0,1,0,0,36,3,7,12,0,0,17,11,0,0,0,0,20,14,17,1,0,0,1,1,1,0,0,1,0,1,0,0,5,5,5,2,1,0,1,0,0,0,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,12
d30007t.LexRank,6,10,0,6,0,0,0,0,3,151,0,0,63,6,6,8,5,1,1,4,0,0,0,0,0,31,3,6,15,0,0,22,7,0,0,0,0,24,18,15,0,0,2,0,1,0,1,0,2,0,3,0,2,9,4,3,1,0,0,1,0,0,0,6,9,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,14
d31050t.FreqSum,7,5,0,6,1,0,0,0,0,131,2,0,37,2,11,4,4,14,8,2,0,0,0,0,0,45,3,3,10,0,0,12,5,0,0,0,0,11,8,36,2,0,4,1,0,2,0,0,0,0,6,0,4,4,3,4,2,1,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,9
d30034t.Centroid,5,5,1,4,0,0,0,0,4,140,4,0,26,1,3,16,1,8,5,0,0,0,0,0,0,34,2,1,16,0,0,18,9,0,0,0,0,22,8,28,0,0,0,3,0,2,0,0,0,0,4,0,3,8,4,5,0,2,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,1,0,0,14
d30003t.Centroid,4,6,0,3,1,0,0,0,8,123,3,0,185,0,7,7,7,0,8,0,0,0,1,0,0,30,3,2,10,0,0,24,14,0,0,0,0,23,5,18,0,0,0,2,3,0,0,0,0,0,7,0,5,6,1,2,0,1,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,8
d30020t.TsSum,6,8,0,5,1,0,0,0,2,140,6,0,12,1,6,5,7,14,8,0,0,0,1,0,2,44,2,2,15,0,0,9,10,0,0,0,1,18,3,33,5,0,0,1,1,2,0,0,1,0,5,1,5,7,4,2,2,3,1,0,0,0,0,6,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0,0,0,0,0,11
d30040t.Centroid,5,4,0,5,0,0,0,0,2,150,5,0,22,1,0,10,5,4,13,2,0,0,0,0,0,35,1,2,17,0,0,17,16,0,2,0,1,25,11,14,0,0,0,0,1,1,2,0,3,0,4,0,5,9,2,2,2,2,2,2,0,1,0,5,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,3,0,0,0,0,0,0,17
d30005t.LexRank,6,5,0,6,0,0,0,0,1,145,2,0,12,1,20,5,4,1,3,0,0,0,0,0,0,34,3,1,11,1,0,21,10,0,0,0,1,15,6,28,1,0,1,3,1,2,0,0,1,0,6,0,5,5,1,3,3,3,0,1,0,0,0,6,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,14
d31032t.TsSum,5,4,0,5,0,0,0,0,2,132,0,0,49,2,11,10,6,2,4,2,0,0,1,0,0,38,3,2,11,0,0,14,11,0,0,0,1,16,5,34,0,0,1,2,1,2,1,0,0,0,5,0,3,8,1,1,1,0,1,0,0,0,0,5,3,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,11
d30029t.LexRank,5,6,0,5,0,0,0,0,4,133,3,0,64,5,2,5,3,1,3,0,1,0,0,0,0,20,5,5,16,1,0,18,8,0,0,0,0,22,11,11,0,0,0,4,1,2,0,0,1,0,1,0,2,12,3,3,1,4,0,0,0,2,0,5,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,15
d30056t.TsSum,7,4,0,7,0,0,0,0,2,134,2,0,25,3,15,5,3,0,8,0,1,0,0,0,0,35,5,3,13,0,0,12,5,0,0,0,0,10,16,27,2,0,2,0,0,2,0,0,1,0,2,0,0,11,5,7,1,0,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,1,1,0,0,0,0,11
d30028t.Centroid,4,6,0,4,0,0,0,0,3,133,0,0,44,1,4,14,2,5,9,0,0,1,1,0,0,37,3,1,9,0,0,18,16,0,0,0,1,16,7,25,0,0,2,1,1,2,0,0,1,0,2,0,4,4,1,3,2,5,1,0,0,1,0,4,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,1,0,0,0,0,0,0,13
d30049t.GreedyKL,4,7,0,3,1,0,0,0,2,149,3,0,50,0,4,13,4,0,7,0,0,0,0,3,0,31,1,1,17,0,0,16,13,0,0,0,3,21,12,19,2,0,1,0,2,0,0,0,1,0,9,0,9,3,1,7,2,3,2,0,0,1,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,17
d30038t.Centroid,4,7,0,4,0,0,0,0,3,137,3,1,26,1,14,0,3,10,3,0,0,1,0,0,0,32,3,2,11,0,0,18,7,0,0,0,3,17,9,28,2,0,0,3,0,2,0,0,1,0,4,0,5,6,2,6,2,2,1,2,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,2,0,0,0,0,0,0,15
d30001t.TsSum,5,6,1,3,0,1,0,0,2,125,5,0,29,1,16,1,2,3,1,1,0,0,0,0,0,25,6,1,11,0,0,9,10,0,0,0,1,26,7,24,0,0,3,1,1,0,0,0,1,0,5,0,4,7,5,1,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,10
d30017t.FreqSum,7,2,0,7,0,0,0,0,2,150,6,0,26,4,0,15,6,4,2,4,0,0,0,0,6,41,3,9,9,0,0,22,14,1,0,0,0,20,11,21,1,0,0,4,0,5,0,0,0,0,3,0,0,9,4,3,5,1,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,2,0,0,0,0,0,0,0,17
d30053t.LexRank,4,6,0,3,0,1,0,0,5,154,2,0,18,0,8,13,6,0,3,1,0,0,0,0,0,31,3,0,16,0,0,25,6,0,1,0,2,22,2,31,0,0,1,7,2,8,1,0,0,0,3,0,5,8,1,2,2,1,0,1,0,0,0,4,7,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,6,1,0,0,0,0,2,0,0,0,0,0,0,0,15
d31022t.FreqSum,8,4,1,3,4,0,0,2,4,132,3,0,24,7,3,2,6,4,4,0,3,0,0,0,0,29,4,9,14,1,0,15,10,0,1,0,0,19,9,13,1,0,0,1,0,1,0,0,1,0,1,0,0,14,3,4,1,0,1,1,0,2,0,8,5,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,2,0,0,2,0,0,0,20
d30017t.GreedyKL,4,4,0,4,0,0,0,0,6,143,8,0,10,7,4,7,6,5,2,1,0,0,1,3,0,36,3,9,12,0,0,19,15,0,0,0,0,23,14,17,0,0,1,0,1,2,0,0,0,0,4,0,2,4,5,4,2,4,0,1,0,0,0,4,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,9
d30047t.LexRank,5,4,0,5,0,0,0,0,2,152,3,0,47,1,0,4,9,1,2,2,0,0,2,3,0,24,5,4,18,0,0,14,14,1,0,0,3,32,7,12,0,0,0,0,1,4,0,0,1,0,6,0,8,4,3,4,1,1,2,0,0,0,0,5,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,1,0,0,0,0,0,0,0,14
d30050t.FreqSum,5,6,0,5,0,0,0,0,2,147,5,0,21,0,13,4,2,13,4,0,0,0,0,0,0,36,6,0,11,0,0,17,13,0,1,0,2,11,11,37,3,0,1,4,2,3,0,0,1,0,5,0,6,2,1,1,3,2,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,11
d30045t.FreqSum,7,4,0,7,0,0,0,0,0,145,4,0,49,3,0,3,5,17,0,2,0,0,0,0,0,30,7,5,7,0,0,17,7,1,2,0,1,21,12,26,0,0,4,0,1,5,1,0,1,0,2,0,1,7,2,2,2,1,1,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,1,1,0,0,0,0,0,0,0,10
d31013t.FreqSum,8,6,0,8,0,0,0,0,4,124,3,0,23,0,8,1,3,0,0,0,0,0,1,0,0,13,2,1,11,0,0,14,8,0,0,0,0,29,8,10,0,0,3,4,2,7,0,0,0,0,3,0,1,8,1,4,1,2,1,1,0,1,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,13
d30029t.Centroid,4,1,0,4,0,0,0,0,5,124,1,0,99,3,5,5,2,1,2,3,1,0,0,0,0,22,3,4,10,0,0,15,13,0,0,0,0,22,9,14,0,0,1,1,0,4,0,0,0,0,4,0,2,11,1,3,2,0,0,1,0,2,0,4,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,12
d30048t.LexRank,4,3,0,4,0,0,0,0,4,130,1,0,65,0,1,7,2,9,0,0,0,0,0,9,2,30,8,7,14,0,0,14,9,0,2,0,4,10,3,15,3,0,0,3,0,12,1,0,0,0,2,0,6,1,0,3,0,3,1,0,0,1,0,4,7,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,9
d31043t.GreedyKL,5,6,0,5,0,0,0,0,5,149,5,0,37,2,9,2,8,0,1,1,0,0,0,0,0,23,1,4,17,0,0,20,20,0,0,0,0,29,2,16,0,0,2,1,2,0,0,0,1,0,6,0,5,3,4,8,0,5,0,1,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,13
d30006t.FreqSum,8,3,0,6,2,0,0,0,2,149,4,0,20,2,3,0,10,18,0,0,0,0,0,0,2,35,4,5,19,0,0,18,5,1,0,0,3,18,17,21,0,0,1,2,0,5,0,0,1,0,3,0,5,3,1,5,1,5,0,1,0,0,0,8,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,12
d30015t.GreedyKL,4,6,0,4,0,0,0,0,3,144,1,0,19,0,13,9,2,2,5,0,1,0,0,0,0,32,7,0,8,0,0,12,9,0,0,0,2,15,9,35,1,1,1,4,1,0,0,0,2,0,6,0,10,5,3,0,4,1,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,2,1,0,0,0,0,0,0,15
d31026t.FreqSum,8,5,0,4,1,3,0,1,0,126,6,1,16,1,4,3,2,4,12,0,1,0,1,0,0,28,3,1,18,0,0,11,7,1,0,0,1,11,3,26,4,0,0,7,1,2,0,0,0,0,4,0,5,5,2,0,6,3,0,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,11
d30020t.LexRank,7,6,0,4,1,2,0,0,2,152,8,1,17,1,3,2,7,3,15,0,3,0,1,0,0,35,1,3,17,0,0,17,13,0,0,0,4,12,13,15,6,0,2,6,2,4,0,1,0,0,6,0,8,5,2,5,5,1,1,1,0,0,0,7,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,1,2,0,0,0,0,0,0,16
d31031t.Centroid,3,5,1,2,0,0,0,0,1,131,1,1,17,0,1,0,2,7,3,2,0,0,0,3,0,18,5,4,14,0,0,18,6,0,0,0,2,19,8,10,3,0,0,7,1,3,0,0,0,0,3,0,3,8,4,3,0,3,1,0,0,2,0,3,3,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,12
d30022t.Centroid,4,10,0,4,0,0,0,0,3,167,2,0,18,2,13,3,4,12,1,4,1,0,0,0,0,40,8,2,15,0,0,27,4,1,1,0,1,18,14,30,0,0,1,2,4,2,0,0,1,0,6,0,5,5,5,3,2,2,0,1,0,0,0,4,8,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,13
d30007t.Centroid,4,6,2,2,0,0,0,0,4,146,3,0,44,7,2,7,4,0,2,6,0,0,0,0,0,28,2,7,14,0,0,17,13,0,0,0,1,23,17,12,0,0,0,2,1,1,0,0,1,0,3,0,3,6,2,5,2,0,1,0,0,1,0,4,7,0,0,0,0,4,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,1,0,0,18
d31033t.TsSum,7,9,0,6,1,0,0,0,1,135,8,1,27,0,2,0,0,22,4,0,0,0,0,0,0,28,1,0,8,0,0,15,6,0,0,0,0,20,10,31,1,0,6,0,2,2,0,0,0,0,4,0,1,5,8,1,4,4,2,0,0,1,0,7,5,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,13
d30053t.Centroid,4,8,0,4,0,0,0,0,4,141,2,0,35,1,9,9,8,2,3,5,0,0,0,0,0,37,2,1,13,0,0,21,8,0,0,0,2,20,6,29,0,0,1,4,2,2,2,0,0,0,4,0,6,7,0,3,0,3,1,1,0,1,0,4,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,2,0,0,0,0,0,0,15
d30049t.TsSum,7,7,0,4,2,1,0,0,3,138,5,0,48,0,2,17,3,0,8,0,0,0,0,0,0,30,3,0,16,0,0,14,20,0,0,0,1,16,10,20,3,0,1,1,0,3,0,0,0,0,5,0,5,6,1,6,3,3,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,1,0,0,0,0,0,0,0,16
d30046t.GreedyKL,5,5,0,4,1,0,0,0,1,151,5,0,20,2,13,4,2,9,3,0,0,0,0,0,0,33,3,2,19,0,0,21,9,0,0,0,1,22,6,33,1,0,0,3,0,1,0,0,0,0,4,0,4,6,2,3,1,0,0,1,0,1,0,5,9,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,14
d30007t.GreedyKL,4,4,0,4,0,0,0,0,1,146,3,0,70,5,4,10,3,1,1,0,0,0,0,0,0,24,5,6,14,0,0,19,9,0,0,0,1,22,13,18,1,0,3,1,0,0,0,0,2,0,1,0,4,5,5,1,1,0,1,1,0,0,0,4,11,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,0,11
