system,no_sent,no_corefs,sent_sentim_0,sent_sentim_1,sent_sentim_2,sent_sentim_3,sent_sentim_4,tok_sentim_0,tok_sentim_1,tok_sentim_2,tok_sentim_3,tok_sentim_4,no_openie,NUMBER,PERSON,LOCATION,DATE,ORGANIZATION,MISC,DURATION,TIME,SET,ORDINAL,MONEY,PERCENT,named_entities,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,OPEN_QUOT,PERIOD,COMMA,CLOSING_QUOT,TWO_PTS,SEMICOLON,DOLLAR,POUND,-LRB-,-RRB-,-LCB-,-RCB-,Attribution[S][N],Background[N][S],Background[S][N],Cause[N][S],Cause[S][N],Comparison[N][N],Comparison[N][S],Condition[N][S],Condition[S][N],Contrast[N][N],Contrast[N][S],Contrast[S][N],Elaboration[N][S],Enablement[N][S],Enablement[S][N],Evaluation[N][S],Evaluation[S][N],Explanation[N][S],Joint[N][N],same-unit[N][N],Summary[N][S],Temporal[N][N],Temporal[N][S],Temporal[S][N],textual-organization[N][N],Topic-Change[N][N],TotalRST
28149955_114.txt,6,1,0,3,1,2,0,0,2,109,8,2,30,0,8,3,3,0,0,0,0,0,0,0,0,14,3,0,10,1,0,17,9,0,0,0,1,22,2,10,0,0,0,7,6,4,1,0,1,0,2,0,2,0,2,0,0,12,0,1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,1,2,0,0,0,0,0,0,13
5396711_105.txt,4,4,1,3,0,0,0,0,1,110,4,0,32,0,16,0,3,0,0,0,0,0,0,0,0,19,2,0,14,0,0,12,3,0,0,0,0,20,2,21,0,0,0,1,2,3,1,0,0,0,3,0,1,1,1,5,0,6,1,1,0,1,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,9
32602793_113.txt,5,2,0,2,2,1,0,0,0,124,5,3,22,2,3,2,2,0,0,0,0,0,0,0,0,9,5,2,8,0,0,11,8,0,0,0,2,21,6,6,0,0,2,6,4,5,0,0,0,0,5,0,5,1,4,1,2,7,1,3,0,0,0,5,12,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,13
11186374_119.txt,10,4,0,4,2,4,0,0,6,120,4,1,26,1,13,0,1,0,0,2,1,0,0,0,0,18,5,2,11,0,0,11,8,0,0,0,0,20,2,15,0,0,1,7,4,5,0,0,0,0,2,0,1,0,2,3,3,12,0,1,0,1,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,1,0,0,0,0,0,0,0,13
13506326_110.txt,3,3,0,0,0,3,0,0,5,106,6,1,18,1,4,5,0,2,0,2,0,1,0,2,0,17,6,3,12,0,0,14,8,0,0,0,0,17,11,10,1,0,1,0,2,1,0,0,2,0,3,0,6,0,1,2,0,6,0,0,0,2,0,3,6,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,8
4222309_104.txt,6,5,0,4,2,0,0,0,1,104,2,0,24,2,12,0,7,0,0,1,0,0,1,0,0,23,3,2,11,0,0,14,8,0,0,0,2,9,4,14,0,0,0,2,4,4,0,0,1,0,1,0,4,0,1,2,4,5,0,1,0,1,0,6,4,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11
9049730_109.txt,8,5,0,5,3,0,0,0,4,118,2,0,21,2,14,0,3,0,1,0,0,0,0,0,0,20,3,3,15,0,0,11,4,0,0,0,2,19,3,16,0,0,0,2,0,5,0,0,0,0,4,0,6,6,1,7,0,1,1,0,0,0,2,8,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,4,1,0,0,0,0,0,0,17
12000999_109.txt,5,3,0,3,1,1,0,0,5,113,4,0,13,1,7,4,0,0,1,0,0,0,0,0,0,13,3,1,10,0,0,13,5,0,0,0,0,16,6,12,0,0,2,7,3,3,0,0,1,0,4,0,4,0,3,3,2,9,0,1,0,0,0,5,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,12
16843109_102.txt,5,5,0,4,0,1,0,0,1,107,5,0,13,0,4,4,0,0,2,0,0,0,0,0,0,10,3,0,15,0,0,12,6,0,0,0,0,18,6,8,0,0,0,6,1,3,0,0,0,0,4,0,4,2,2,1,2,6,0,2,0,1,0,5,6,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,14
15463889_104.txt,6,3,0,5,1,0,0,0,4,109,8,0,52,0,5,2,2,0,0,3,0,0,0,0,0,12,3,0,13,0,0,16,11,0,0,0,1,14,12,7,0,0,1,0,3,3,0,0,1,0,4,0,4,1,2,3,3,3,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,2,0,0,0,0,0,0,12
2610276_101.txt,8,2,0,5,1,2,0,0,5,107,4,0,51,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,15,0,0,9,8,0,0,0,2,20,7,4,0,0,1,4,2,1,0,0,0,0,3,0,3,0,2,6,8,3,0,1,0,2,1,8,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,1,0,0,0,0,15
23891073_112.txt,3,2,1,2,0,0,0,0,4,112,5,0,20,1,7,1,0,1,0,2,0,0,1,0,0,13,6,2,13,0,0,13,7,0,0,0,0,13,5,12,0,0,0,1,2,6,0,0,1,0,0,0,0,2,1,6,3,10,0,2,0,1,0,3,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,3,2,0,0,0,0,0,0,17
19773923_106.txt,4,3,0,4,0,0,0,0,5,105,6,2,24,1,6,0,0,0,0,0,0,0,0,0,0,7,3,1,12,0,0,14,6,2,0,0,1,17,7,8,0,1,3,3,4,4,0,0,1,0,5,0,6,0,4,1,1,5,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,12
22841607_113.txt,4,5,0,4,0,0,0,0,7,112,4,0,27,0,10,0,3,0,1,0,0,0,0,0,0,14,5,0,3,0,0,11,12,1,0,0,0,14,6,11,0,0,2,2,9,5,0,0,1,0,5,0,7,0,1,2,1,7,0,2,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,12
2957178_106.txt,3,3,0,2,1,0,0,1,4,112,3,0,19,0,10,0,0,0,0,0,0,0,0,0,0,10,2,0,9,0,0,11,11,2,2,0,0,15,4,10,0,0,2,6,6,2,0,0,0,0,3,0,2,0,3,4,1,8,0,4,0,2,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,1,1,0,0,1,0,0,0,15
22877469_106.txt,6,3,0,4,2,0,0,0,4,109,7,0,21,0,5,5,0,0,0,2,0,0,0,0,0,12,3,1,10,0,0,7,4,0,0,0,0,16,3,10,0,0,0,6,7,5,1,0,0,0,4,0,8,0,4,2,1,13,0,4,0,0,1,6,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,0,0,1,0,0,0,0,16
9787696_113.txt,5,3,1,3,0,1,0,0,5,113,9,1,16,0,11,0,0,0,0,0,1,0,0,0,0,12,4,0,3,0,0,11,12,1,0,0,0,18,2,11,0,0,1,8,9,4,0,0,0,0,4,0,1,0,7,3,1,10,1,3,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,11
4598057_111.txt,4,3,0,2,0,2,0,0,0,121,6,0,14,0,2,0,3,0,0,0,1,0,0,0,0,6,6,0,18,0,0,15,8,0,0,0,0,26,6,1,0,0,0,6,3,2,1,0,0,0,1,0,1,0,2,4,6,3,1,2,0,0,0,4,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,11
22060589_116.txt,6,4,0,5,1,0,0,0,3,122,7,0,29,0,8,1,1,2,0,1,0,0,0,0,0,13,5,1,8,0,0,17,4,0,0,0,0,18,9,12,0,0,1,5,5,2,0,0,1,0,4,0,3,0,5,6,4,5,0,0,0,2,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,1,0,0,0,12
9313886_102.txt,3,7,0,2,0,1,0,0,2,104,13,0,62,2,10,2,5,4,0,0,0,0,1,0,0,24,3,5,15,0,0,14,6,0,0,0,0,21,2,19,0,0,4,1,2,0,0,0,0,0,1,0,1,2,3,2,1,3,0,1,0,0,1,3,7,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,10
2850308_103.txt,7,3,0,4,1,2,0,0,0,111,3,0,29,0,2,6,0,0,2,0,0,0,1,0,0,11,5,0,10,0,0,12,8,0,0,0,0,26,4,7,0,0,1,6,3,1,0,0,1,0,3,0,3,0,2,0,5,2,0,1,0,0,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,1,0,0,0,0,0,0,0,10
11921392_104.txt,5,3,0,3,1,1,0,0,2,112,4,0,29,0,3,0,3,0,0,0,0,0,0,0,0,6,7,0,15,0,0,7,3,0,0,0,0,18,6,3,0,0,2,9,2,5,0,0,0,0,5,0,4,1,4,1,0,12,0,1,0,1,0,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,3,1,0,0,0,0,0,0,19
17062305_117.txt,4,4,0,3,0,1,0,0,2,121,8,1,16,0,11,0,2,0,0,0,0,0,0,0,0,13,6,0,10,1,0,11,8,0,1,0,1,19,5,11,0,0,1,4,4,4,0,1,2,0,3,0,5,1,4,4,5,7,0,1,0,1,0,4,4,0,2,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,3,2,0,0,0,0,0,0,16
26681637_108.txt,7,5,0,3,0,4,0,0,1,105,10,0,24,0,8,5,0,0,0,0,0,0,0,0,0,13,7,0,7,0,0,11,0,0,0,0,0,13,3,16,0,0,0,5,2,3,0,0,0,0,8,0,7,0,4,4,1,11,0,0,0,1,0,7,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,3,1,0,0,0,0,0,0,16
31319751_103.txt,7,3,0,4,0,2,1,0,3,105,3,1,18,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,17,0,1,10,8,0,0,0,0,19,8,4,0,0,0,2,0,2,0,0,0,0,1,0,3,1,0,5,3,8,1,2,0,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,1,0,0,0,0,0,0,13
18900386_107.txt,6,3,0,4,1,1,0,0,4,108,7,1,44,0,6,1,0,0,0,0,0,0,0,0,0,7,4,0,12,0,0,14,11,0,0,0,2,23,1,9,0,0,1,5,2,3,0,0,0,0,3,0,5,1,0,2,0,7,1,1,0,0,1,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,11
10010910_109.txt,5,2,0,3,1,1,0,0,6,118,4,0,28,1,6,2,0,0,0,0,0,0,0,0,0,9,3,1,10,0,0,14,8,0,0,0,0,22,4,8,0,0,0,7,7,4,0,0,0,0,3,0,1,0,1,2,1,11,0,0,1,0,0,5,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,3,0,0,0,0,0,0,0,11
2332654_111.txt,7,5,0,6,1,0,0,0,9,114,4,1,25,0,7,5,0,2,6,0,0,0,0,0,0,20,7,0,8,0,0,14,5,0,0,0,0,10,2,19,0,0,1,7,1,3,0,0,1,0,8,0,6,1,2,2,2,10,0,2,0,0,0,7,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,5,2,0,0,0,0,4,0,0,0,0,0,0,0,15
32943761_118.txt,4,2,0,4,0,0,0,0,3,128,6,0,13,0,9,1,3,3,1,0,0,0,1,0,0,18,7,3,10,0,0,11,5,0,0,0,1,14,0,23,0,0,0,8,4,2,1,0,0,0,5,0,5,0,2,5,0,12,0,0,0,2,0,3,7,0,3,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,4,0,0,0,0,0,0,0,13
10241580_103.txt,3,3,0,2,0,1,0,0,1,109,2,1,56,2,5,0,0,0,0,0,0,0,0,0,0,7,3,2,9,0,0,10,9,0,0,0,0,19,5,7,0,0,0,6,6,4,0,1,1,0,4,0,2,3,2,1,1,6,0,0,0,2,0,3,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,3,0,0,0,0,0,0,13
28679286_118.txt,7,2,0,3,2,2,0,0,4,134,5,2,18,1,3,0,3,0,2,0,0,0,0,0,0,9,3,2,19,0,0,14,12,1,1,0,4,29,5,16,0,0,2,1,0,0,0,0,0,0,3,0,6,0,1,5,1,2,1,0,0,1,0,6,5,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2,1,0,0,0,0,1,0,12
25901386_108.txt,8,3,0,5,2,1,0,0,2,110,3,1,44,0,10,6,2,0,2,2,0,0,0,0,0,22,3,1,10,0,0,14,7,0,0,0,1,15,4,16,0,0,2,4,5,3,0,0,0,0,4,0,6,0,0,0,1,9,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,13
24776067_109.txt,9,1,0,1,5,2,1,0,2,110,9,0,33,1,2,1,1,2,2,1,0,0,0,0,0,10,5,1,13,0,1,13,13,0,0,0,0,21,4,5,0,0,0,3,8,1,0,0,0,0,2,0,2,0,2,1,1,11,0,0,0,0,1,9,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,14
9691015_110.txt,6,4,0,3,1,2,0,0,4,100,11,1,19,2,8,2,0,0,0,0,0,0,0,0,0,12,5,2,9,0,0,14,4,1,1,0,0,21,3,11,0,0,4,2,6,2,0,0,1,0,4,0,4,1,0,3,0,9,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,11
7306005_110.txt,7,3,1,4,0,2,0,0,1,124,6,1,21,0,17,4,3,0,4,1,0,0,0,0,0,29,5,0,5,0,0,13,8,0,0,0,0,11,4,24,0,0,3,4,3,2,0,0,0,0,3,0,1,3,5,4,1,12,1,1,0,0,0,7,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,0,0,2,1,0,0,0,0,0,0,18
31417443_118.txt,8,3,0,3,0,5,0,0,3,112,15,1,21,1,8,3,2,0,0,1,2,0,1,0,0,18,5,1,6,0,0,10,5,0,1,0,2,18,4,18,0,0,1,6,4,5,0,0,1,0,6,0,6,0,2,0,1,14,0,2,0,2,0,8,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,1,0,0,0,0,0,0,0,18
5911735_117.txt,5,4,0,3,1,1,0,0,5,121,2,0,29,1,12,1,0,0,6,0,0,0,0,0,0,20,4,1,10,0,0,13,7,0,0,0,0,14,6,16,0,0,1,8,5,5,0,0,0,0,5,0,3,0,2,3,3,3,1,0,0,1,0,5,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12315045_119.txt,4,3,0,4,0,0,0,0,5,127,3,0,25,0,3,5,0,0,0,0,0,0,1,0,0,9,4,0,15,0,0,18,7,0,0,0,0,24,10,7,1,0,1,1,4,3,0,0,1,0,5,0,5,0,2,4,4,3,0,0,0,0,1,4,6,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,2,0,0,0,0,0,0,9
31341418_109.txt,6,2,0,2,3,1,0,0,1,110,5,1,16,0,2,0,0,0,0,0,0,0,0,0,0,2,5,0,15,0,0,15,4,1,0,0,1,26,4,2,0,1,0,5,8,1,0,0,0,0,2,0,2,0,0,3,1,8,1,1,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,1,1,0,0,0,0,0,10
27434903_113.txt,5,6,0,5,0,0,0,0,2,126,3,1,28,0,17,0,0,0,0,0,0,0,0,0,0,17,6,0,6,0,0,9,11,0,0,0,0,18,2,19,0,0,4,5,3,7,0,0,1,0,4,0,3,0,2,5,1,9,0,0,0,1,0,5,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,1,2,1,0,0,0,0,1,0,15
18077213_107.txt,5,3,0,3,0,2,0,0,3,114,3,0,38,0,5,6,1,1,2,1,0,0,1,0,0,17,4,1,14,0,0,13,12,0,0,0,0,14,2,15,0,0,0,3,1,1,0,0,1,0,3,0,1,0,1,7,1,9,2,0,0,1,1,5,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,11
17884388_115.txt,4,5,0,3,0,1,0,0,3,116,3,1,38,1,5,2,3,2,0,0,0,0,0,0,0,13,10,1,17,0,0,17,11,0,0,0,0,19,12,9,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,1,0,5,0,0,0,0,0,4,6,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,9
15792892_116.txt,5,2,0,5,0,0,0,0,1,120,1,1,39,3,0,2,0,0,0,4,2,0,2,0,0,13,3,4,18,0,0,9,12,0,0,0,0,18,11,2,0,0,0,2,1,2,0,0,0,0,5,0,4,0,4,4,4,8,1,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,1,0,0,1,0,0,0,0,16
25562673_108.txt,8,2,0,5,0,3,0,0,2,120,5,0,65,2,16,0,0,0,0,0,0,0,0,0,0,18,4,2,9,0,0,14,9,0,0,0,0,17,3,19,0,0,1,2,5,2,0,0,0,0,0,0,0,0,2,5,1,9,0,1,0,0,0,8,8,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,0,0,0,0,0,0,0,12
13403138_117.txt,8,5,0,6,0,2,0,0,8,117,2,3,24,1,13,10,4,0,6,0,0,0,1,0,0,35,6,2,13,0,0,16,10,0,0,0,0,13,2,27,0,0,0,3,0,3,0,0,2,0,4,0,2,0,0,2,2,10,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,1,3,0,0,0,0,0,1,0,13
31322408_114.txt,5,4,0,4,0,1,0,1,3,123,1,0,16,2,10,6,0,5,1,0,0,0,0,0,0,24,7,2,16,0,0,11,6,0,0,0,1,16,6,22,0,0,1,2,2,6,0,0,0,0,3,0,2,0,0,1,3,8,0,1,0,0,0,5,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,5,1,0,0,0,0,0,0,12
879006_120.txt,5,4,0,4,1,0,0,0,1,130,6,0,20,8,1,4,1,4,11,2,0,0,0,0,0,31,4,8,13,0,0,11,10,1,0,0,0,25,5,18,0,0,0,3,2,4,1,0,0,1,2,0,1,1,1,2,2,4,0,1,0,1,0,5,7,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,8
9650057_118.txt,7,4,0,2,2,3,0,0,4,120,5,1,19,0,4,1,0,0,0,0,0,0,2,0,0,7,5,0,11,0,0,12,3,0,0,0,2,21,1,5,0,0,1,12,8,5,0,0,0,0,7,0,8,0,4,0,0,11,0,1,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,1,1,1,0,0,0,0,0,0,16
11287808_106.txt,5,3,0,3,0,2,0,0,4,111,4,2,38,0,3,1,2,0,0,0,0,0,0,0,0,6,3,0,10,0,0,12,9,0,0,0,0,19,8,8,1,0,0,3,1,6,0,0,0,0,3,0,3,0,1,6,5,3,1,1,1,0,1,5,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,2,0,0,0,0,0,0,14
12769985_109.txt,6,7,0,6,0,0,0,0,6,111,7,0,46,1,11,3,0,0,0,0,0,0,1,0,0,16,7,1,9,0,0,15,4,0,2,0,1,25,8,9,0,0,1,2,5,2,0,0,0,0,2,0,3,0,2,4,3,3,0,1,0,0,1,6,5,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,9
26166944_111.txt,6,5,0,2,2,2,0,0,5,114,3,0,38,1,1,6,0,0,2,2,0,0,0,0,0,12,5,1,17,0,0,12,11,0,0,0,1,17,6,9,1,0,0,3,3,2,0,0,0,0,5,0,5,0,1,1,4,3,1,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,0,1,0,1,0,1,1,0,0,0,0,0,0,13
8166200_105.txt,5,5,1,3,0,1,0,1,3,108,4,0,23,0,4,0,0,3,0,0,0,0,0,0,0,7,4,0,13,0,0,13,6,0,0,0,1,17,4,11,1,0,2,2,6,1,0,0,3,0,3,0,6,0,1,0,3,6,1,0,0,1,2,5,3,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,1,0,0,0,12
35968680_116.txt,5,6,0,5,0,0,0,0,5,123,4,1,18,0,6,0,0,0,0,0,0,0,0,0,0,6,4,0,12,0,0,15,7,0,0,0,0,26,4,6,0,1,6,1,10,4,0,0,3,0,4,0,2,1,0,4,1,8,0,0,0,2,0,5,7,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,11
28712530_111.txt,5,2,0,4,0,0,1,0,1,115,3,0,48,0,4,0,0,1,0,0,0,0,0,0,0,5,3,0,12,0,0,13,7,0,0,0,1,31,2,3,0,0,0,4,6,2,0,0,1,0,5,0,4,0,3,4,0,6,1,0,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,1,0,1,0,0,0,0,13
1047827_113.txt,3,2,1,1,0,1,0,0,4,121,4,1,17,5,10,4,1,0,0,0,0,0,0,0,2,22,2,7,13,0,0,12,8,1,0,0,0,25,8,21,1,0,1,0,0,1,0,0,0,0,2,0,2,6,2,4,0,1,1,0,0,0,0,3,4,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,1,0,0,0,0,0,0,10
5735526_104.txt,5,4,1,3,0,1,0,0,2,113,4,0,31,0,13,2,2,2,2,0,0,0,0,0,0,21,3,0,12,0,0,15,7,0,0,0,0,17,3,21,0,0,2,3,2,3,0,0,0,0,0,0,0,0,1,4,2,10,0,1,0,0,0,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,3,1,0,0,0,0,0,0,13
10593888_111.txt,5,4,0,5,0,0,0,0,2,113,2,0,31,1,3,1,0,0,0,0,0,0,0,0,0,5,4,1,14,0,3,14,5,0,0,0,0,21,10,6,0,0,0,2,1,2,0,0,0,0,2,0,1,0,10,5,1,6,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,1,0,0,0,0,0,0,15
13995078_104.txt,5,4,0,3,0,2,0,0,0,110,2,1,18,3,6,1,1,1,5,0,0,0,0,0,0,17,4,3,14,0,0,11,3,0,0,0,0,21,2,11,2,0,0,1,4,1,0,0,0,0,5,0,5,0,2,2,2,5,1,0,0,1,0,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,13
20931537_119.txt,8,2,0,5,2,1,0,0,4,131,2,2,28,1,9,0,0,3,5,0,0,0,0,0,0,18,3,1,6,0,0,15,15,0,0,0,0,16,1,16,0,0,0,10,6,3,0,0,1,0,3,0,3,0,0,3,1,15,0,0,0,0,1,7,10,1,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,15
6212003_102.txt,6,3,0,5,0,1,0,1,2,103,3,1,19,1,9,3,1,0,1,0,0,0,0,0,0,15,2,1,8,0,0,12,5,0,0,0,0,17,2,18,0,0,2,1,3,3,0,0,1,0,2,0,3,0,4,3,0,11,1,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,11
16366225_107.txt,7,4,0,4,0,2,1,0,2,118,4,0,17,3,10,0,1,0,2,2,0,0,1,0,0,19,2,4,19,0,0,13,9,0,0,0,0,21,1,11,0,0,2,1,1,4,0,0,0,0,2,0,2,0,2,4,2,6,0,1,0,0,0,7,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,9
21552822_104.txt,7,4,0,6,1,0,0,0,3,108,5,0,26,1,6,0,0,0,0,0,0,0,0,0,0,7,1,1,15,0,0,13,8,0,0,0,0,17,7,7,0,0,1,1,1,5,0,0,2,0,7,0,5,0,5,1,1,7,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,12
21181180_101.txt,3,3,0,3,0,0,0,1,6,96,2,2,30,1,8,0,0,0,5,0,0,0,0,0,0,14,1,1,4,0,0,11,6,0,0,0,0,16,0,12,0,0,0,5,6,4,0,0,0,0,7,0,5,1,1,4,0,10,0,1,0,3,0,3,3,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,2,0,0,0,0,0,0,13
