,system_a,system_b,p_value
247,Humans_duc_B,Machines_soa_DPP,1.68E-9
248,Humans_duc_B,Machines_soa_ICSISumm,2.48E-9
249,Humans_duc_B,Machines_soa_OCCAMS_V,4.05E-5
250,Humans_duc_B,Machines_soa_RegSum,2.42E-9
251,Humans_duc_B,Machines_soa_Submodular,7.54E-9
260,Humans_duc_C,Humans_duc_D,2.37E-3
261,Humans_duc_C,Humans_duc_E,1.31E-3
262,Humans_duc_C,Humans_duc_F,1.74E-8
263,Humans_duc_C,Humans_duc_G,5.22E-6
264,Humans_duc_C,Humans_duc_H,1.60E-1
265,Humans_duc_C,Humans_movi_101,2.10E-1
266,Humans_duc_C,Humans_movi_102,4.21E-1
267,Humans_duc_C,Humans_movi_103,1.04E-2
268,Humans_duc_C,Humans_movi_104,1.25E-1
269,Humans_duc_C,Humans_movi_105,7.17E-2
270,Humans_duc_C,Humans_movi_110,5.79E-2
271,Humans_duc_C,Humans_movi_111,3.15E-2
272,Humans_duc_C,Humans_movi_112,3.33E-1
273,Humans_duc_C,Humans_movi_113,4.66E-3
274,Humans_duc_C,Humans_movi_114,1.76E-1
275,Humans_duc_C,Humans_movi_115,4.88E-1
276,Humans_duc_C,Machines_base_Centroid,6.92E-8
277,Humans_duc_C,Machines_base_FreqSum,1.39E-2
278,Humans_duc_C,Machines_base_GreedyKL,1.12E-6
279,Humans_duc_C,Machines_base_LexRank,2.40E-2
280,Humans_duc_C,Machines_base_TsSum,3.63E-1
281,Humans_duc_C,Machines_soa_CLASSY04,1.62E-3
282,Humans_duc_C,Machines_soa_CLASSY11,3.13E-3
283,Humans_duc_C,Machines_soa_DPP,1.24E-1
284,Humans_duc_C,Machines_soa_ICSISumm,3.15E-1
285,Humans_duc_C,Machines_soa_OCCAMS_V,1.42E-3
286,Humans_duc_C,Machines_soa_RegSum,4.05E-1
287,Humans_duc_C,Machines_soa_Submodular,1.90E-2
297,Humans_duc_D,Humans_duc_E,3.94E-1
298,Humans_duc_D,Humans_duc_F,3.15E-5
299,Humans_duc_D,Humans_duc_G,1.84E-2
300,Humans_duc_D,Humans_duc_H,6.94E-2
301,Humans_duc_D,Humans_movi_101,2.87E-2
302,Humans_duc_D,Humans_movi_102,1.01E-2
303,Humans_duc_D,Humans_movi_103,3.27E-1
304,Humans_duc_D,Humans_movi_104,7.95E-2
305,Humans_duc_D,Humans_movi_105,1.28E-1
306,Humans_duc_D,Humans_movi_110,9.01E-2
307,Humans_duc_D,Humans_movi_111,1.39E-1
308,Humans_duc_D,Humans_movi_112,2.80E-4
309,Humans_duc_D,Humans_movi_113,3.99E-1
310,Humans_duc_D,Humans_movi_114,4.01E-2
311,Humans_duc_D,Humans_movi_115,9.76E-3
312,Humans_duc_D,Machines_base_Centroid,2.95E-9
313,Humans_duc_D,Machines_base_FreqSum,2.18E-1
314,Humans_duc_D,Machines_base_GreedyKL,2.81E-9
315,Humans_duc_D,Machines_base_LexRank,1.33E-5
316,Humans_duc_D,Machines_base_TsSum,2.33E-3
317,Humans_duc_D,Machines_soa_CLASSY04,3.69E-7
318,Humans_duc_D,Machines_soa_CLASSY11,1.82E-6
319,Humans_duc_D,Machines_soa_DPP,2.85E-5
320,Humans_duc_D,Machines_soa_ICSISumm,2.54E-4
321,Humans_duc_D,Machines_soa_OCCAMS_V,4.02E-1
322,Humans_duc_D,Machines_soa_RegSum,3.03E-4
323,Humans_duc_D,Machines_soa_Submodular,3.03E-5
334,Humans_duc_E,Humans_duc_F,7.94E-6
335,Humans_duc_E,Humans_duc_G,2.74E-2
336,Humans_duc_E,Humans_duc_H,4.43E-2
337,Humans_duc_E,Humans_movi_101,2.36E-2
338,Humans_duc_E,Humans_movi_102,5.15E-3
339,Humans_duc_E,Humans_movi_103,2.67E-1
340,Humans_duc_E,Humans_movi_104,4.86E-2
341,Humans_duc_E,Humans_movi_105,9.14E-2
342,Humans_duc_E,Humans_movi_110,7.05E-2
343,Humans_duc_E,Humans_movi_111,9.54E-2
