,system_a,system_b,p_value
594,Humans_movi_104,Humans_movi_110,1.27E-1
595,Humans_movi_104,Humans_movi_111,3.20E-1
596,Humans_movi_104,Humans_movi_112,4.96E-1
597,Humans_movi_104,Humans_movi_113,1.85E-1
598,Humans_movi_104,Humans_movi_114,3.41E-1
599,Humans_movi_104,Humans_movi_115,4.57E-1
600,Humans_movi_104,Machines_base_Centroid,5.07E-9
601,Humans_movi_104,Machines_base_FreqSum,3.39E-9
602,Humans_movi_104,Machines_base_GreedyKL,2.00E-9
603,Humans_movi_104,Machines_base_LexRank,8.23E-8
604,Humans_movi_104,Machines_base_TsSum,7.27E-10
605,Humans_movi_104,Machines_soa_CLASSY04,2.19E-7
606,Humans_movi_104,Machines_soa_CLASSY11,1.37E-8
607,Humans_movi_104,Machines_soa_DPP,2.03E-8
608,Humans_movi_104,Machines_soa_ICSISumm,3.10E-7
609,Humans_movi_104,Machines_soa_OCCAMS_V,6.07E-6
610,Humans_movi_104,Machines_soa_RegSum,4.24E-9
611,Humans_movi_104,Machines_soa_Submodular,9.99E-7
630,Humans_movi_105,Humans_movi_110,6.23E-2
631,Humans_movi_105,Humans_movi_111,4.15E-1
632,Humans_movi_105,Humans_movi_112,3.49E-1
633,Humans_movi_105,Humans_movi_113,3.31E-1
634,Humans_movi_105,Humans_movi_114,4.54E-1
635,Humans_movi_105,Humans_movi_115,4.15E-1
636,Humans_movi_105,Machines_base_Centroid,9.74E-8
637,Humans_movi_105,Machines_base_FreqSum,4.68E-8
638,Humans_movi_105,Machines_base_GreedyKL,3.73E-8
639,Humans_movi_105,Machines_base_LexRank,9.31E-7
640,Humans_movi_105,Machines_base_TsSum,1.25E-8
641,Humans_movi_105,Machines_soa_CLASSY04,4.72E-6
642,Humans_movi_105,Machines_soa_CLASSY11,6.56E-7
643,Humans_movi_105,Machines_soa_DPP,6.59E-7
644,Humans_movi_105,Machines_soa_ICSISumm,3.15E-6
645,Humans_movi_105,Machines_soa_OCCAMS_V,2.56E-5
646,Humans_movi_105,Machines_soa_RegSum,6.77E-8
647,Humans_movi_105,Machines_soa_Submodular,9.94E-6
667,Humans_movi_110,Humans_movi_111,7.93E-2
668,Humans_movi_110,Humans_movi_112,1.32E-1
669,Humans_movi_110,Humans_movi_113,2.96E-2
670,Humans_movi_110,Humans_movi_114,9.79E-2
