,system_a,system_b,p_value
356,Humans_duc_E,Machines_soa_ICSISumm,2.02E-3
357,Humans_duc_E,Machines_soa_OCCAMS_V,3.96E-1
358,Humans_duc_E,Machines_soa_RegSum,4.56E-2
359,Humans_duc_E,Machines_soa_Submodular,1.41E-1
371,Humans_duc_F,Humans_duc_G,5.89E-2
372,Humans_duc_F,Humans_duc_H,3.36E-3
373,Humans_duc_F,Humans_movi_101,4.44E-5
374,Humans_duc_F,Humans_movi_102,1.55E-5
375,Humans_duc_F,Humans_movi_103,2.35E-2
376,Humans_duc_F,Humans_movi_104,3.42E-4
377,Humans_duc_F,Humans_movi_105,4.76E-5
378,Humans_duc_F,Humans_movi_110,2.57E-3
379,Humans_duc_F,Humans_movi_111,1.52E-2
380,Humans_duc_F,Humans_movi_112,1.11E-4
381,Humans_duc_F,Humans_movi_113,7.98E-3
382,Humans_duc_F,Humans_movi_114,3.57E-3
383,Humans_duc_F,Humans_movi_115,1.43E-3
384,Humans_duc_F,Machines_base_Centroid,3.39E-10
385,Humans_duc_F,Machines_base_FreqSum,9.74E-3
386,Humans_duc_F,Machines_base_GreedyKL,5.86E-9
387,Humans_duc_F,Machines_base_LexRank,1.47E-6
388,Humans_duc_F,Machines_base_TsSum,7.30E-3
389,Humans_duc_F,Machines_soa_CLASSY04,7.60E-8
390,Humans_duc_F,Machines_soa_CLASSY11,3.34E-9
391,Humans_duc_F,Machines_soa_DPP,1.92E-6
392,Humans_duc_F,Machines_soa_ICSISumm,1.18E-5
393,Humans_duc_F,Machines_soa_OCCAMS_V,3.11E-2
394,Humans_duc_F,Machines_soa_RegSum,1.65E-4
395,Humans_duc_F,Machines_soa_Submodular,2.66E-3
408,Humans_duc_G,Humans_duc_H,7.13E-2
409,Humans_duc_G,Humans_movi_101,1.41E-3
410,Humans_duc_G,Humans_movi_102,6.00E-4
411,Humans_duc_G,Humans_movi_103,2.57E-1
412,Humans_duc_G,Humans_movi_104,1.22E-2
413,Humans_duc_G,Humans_movi_105,1.78E-3
414,Humans_duc_G,Humans_movi_110,5.12E-2
415,Humans_duc_G,Humans_movi_111,2.26E-1
416,Humans_duc_G,Humans_movi_112,3.93E-3
417,Humans_duc_G,Humans_movi_113,1.52E-1
418,Humans_duc_G,Humans_movi_114,8.34E-2
419,Humans_duc_G,Humans_movi_115,3.51E-2
420,Humans_duc_G,Machines_base_Centroid,1.46E-9
421,Humans_duc_G,Machines_base_FreqSum,1.97E-1
422,Humans_duc_G,Machines_base_GreedyKL,3.44E-8
423,Humans_duc_G,Machines_base_LexRank,3.92E-5
424,Humans_duc_G,Machines_base_TsSum,1.33E-1
425,Humans_duc_G,Machines_soa_CLASSY04,1.18E-6
426,Humans_duc_G,Machines_soa_CLASSY11,1.10E-7
427,Humans_duc_G,Machines_soa_DPP,6.68E-5
428,Humans_duc_G,Machines_soa_ICSISumm,3.64E-4
429,Humans_duc_G,Machines_soa_OCCAMS_V,3.53E-1
430,Humans_duc_G,Machines_soa_RegSum,8.89E-3
431,Humans_duc_G,Machines_soa_Submodular,5.11E-2
445,Humans_duc_H,Humans_movi_101,7.90E-2
446,Humans_duc_H,Humans_movi_102,4.11E-2
447,Humans_duc_H,Humans_movi_103,2.45E-1
448,Humans_duc_H,Humans_movi_104,2.57E-1
449,Humans_duc_H,Humans_movi_105,9.14E-2
450,Humans_duc_H,Humans_movi_110,3.87E-1
451,Humans_duc_H,Humans_movi_111,2.43E-1
452,Humans_duc_H,Humans_movi_112,1.26E-1
453,Humans_duc_H,Humans_movi_113,3.21E-1
454,Humans_duc_H,Humans_movi_114,4.74E-1
455,Humans_duc_H,Humans_movi_115,3.63E-1
456,Humans_duc_H,Machines_base_Centroid,1.51E-7
457,Humans_duc_H,Machines_base_FreqSum,2.29E-1
458,Humans_duc_H,Machines_base_GreedyKL,4.11E-6
459,Humans_duc_H,Machines_base_LexRank,6.32E-3
460,Humans_duc_H,Machines_base_TsSum,3.65E-1
461,Humans_duc_H,Machines_soa_CLASSY04,3.13E-4
462,Humans_duc_H,Machines_soa_CLASSY11,2.59E-4
463,Humans_duc_H,Machines_soa_DPP,1.26E-2
464,Humans_duc_H,Machines_soa_ICSISumm,2.27E-2
465,Humans_duc_H,Machines_soa_OCCAMS_V,1.37E-1
466,Humans_duc_H,Machines_soa_RegSum,2.51E-1
467,Humans_duc_H,Machines_soa_Submodular,4.04E-1
482,Humans_movi_101,Humans_movi_102,3.41E-1
483,Humans_movi_101,Humans_movi_103,2.27E-2
484,Humans_movi_101,Humans_movi_104,1.97E-1
485,Humans_movi_101,Humans_movi_105,4.67E-1
486,Humans_movi_101,Humans_movi_110,1.77E-1
487,Humans_movi_101,Humans_movi_111,1.57E-2
488,Humans_movi_101,Humans_movi_112,4.23E-1
489,Humans_movi_101,Humans_movi_113,2.50E-2
490,Humans_movi_101,Humans_movi_114,6.69E-2
491,Humans_movi_101,Humans_movi_115,1.61E-1
492,Humans_movi_101,Machines_base_Centroid,7.13E-7
493,Humans_movi_101,Machines_base_FreqSum,8.35E-3
494,Humans_movi_101,Machines_base_GreedyKL,2.28E-5
495,Humans_movi_101,Machines_base_LexRank,1.03E-1
496,Humans_movi_101,Machines_base_TsSum,3.72E-2
497,Humans_movi_101,Machines_soa_CLASSY04,5.80E-3
498,Humans_movi_101,Machines_soa_CLASSY11,1.91E-2
499,Humans_movi_101,Machines_soa_DPP,1.93E-1
500,Humans_movi_101,Machines_soa_ICSISumm,2.05E-1
501,Humans_movi_101,Machines_soa_OCCAMS_V,4.61E-3
502,Humans_movi_101,Machines_soa_RegSum,1.72E-1
503,Humans_movi_101,Machines_soa_Submodular,1.56E-1
519,Humans_movi_102,Humans_movi_103,9.31E-3
520,Humans_movi_102,Humans_movi_104,1.18E-1
521,Humans_movi_102,Humans_movi_105,3.07E-1
522,Humans_movi_102,Humans_movi_110,9.12E-2
523,Humans_movi_102,Humans_movi_111,6.76E-3
524,Humans_movi_102,Humans_movi_112,2.62E-1
525,Humans_movi_102,Humans_movi_113,1.13E-2
526,Humans_movi_102,Humans_movi_114,3.61E-2
527,Humans_movi_102,Humans_movi_115,8.23E-2
528,Humans_movi_102,Machines_base_Centroid,2.24E-5
529,Humans_movi_102,Machines_base_FreqSum,3.96E-3
530,Humans_movi_102,Machines_base_GreedyKL,6.02E-4
531,Humans_movi_102,Machines_base_LexRank,2.10E-1
532,Humans_movi_102,Machines_base_TsSum,1.69E-2
533,Humans_movi_102,Machines_soa_CLASSY04,3.38E-2
534,Humans_movi_102,Machines_soa_CLASSY11,5.99E-2
535,Humans_movi_102,Machines_soa_DPP,3.40E-1
536,Humans_movi_102,Machines_soa_ICSISumm,3.42E-1
537,Humans_movi_102,Machines_soa_OCCAMS_V,2.01E-3
538,Humans_movi_102,Machines_soa_RegSum,9.67E-2
539,Humans_movi_102,Machines_soa_Submodular,7.69E-2
556,Humans_movi_103,Humans_movi_104,8.92E-2
557,Humans_movi_103,Humans_movi_105,2.48E-2
558,Humans_movi_103,Humans_movi_110,1.72E-1
559,Humans_movi_103,Humans_movi_111,4.82E-1
560,Humans_movi_103,Humans_movi_112,3.65E-2
561,Humans_movi_103,Humans_movi_113,3.91E-1
562,Humans_movi_103,Humans_movi_114,2.55E-1
563,Humans_movi_103,Humans_movi_115,1.52E-1
564,Humans_movi_103,Machines_base_Centroid,3.35E-8
565,Humans_movi_103,Machines_base_FreqSum,4.78E-1
566,Humans_movi_103,Machines_base_GreedyKL,8.37E-7
567,Humans_movi_103,Machines_base_LexRank,1.36E-3
568,Humans_movi_103,Machines_base_TsSum,3.57E-1
569,Humans_movi_103,Machines_soa_CLASSY04,5.87E-5
570,Humans_movi_103,Machines_soa_CLASSY11,2.99E-5
571,Humans_movi_103,Machines_soa_DPP,2.57E-3
572,Humans_movi_103,Machines_soa_ICSISumm,5.11E-3
573,Humans_movi_103,Machines_soa_OCCAMS_V,3.79E-1
574,Humans_movi_103,Machines_soa_RegSum,7.56E-2
575,Humans_movi_103,Machines_soa_Submodular,1.86E-1
593,Humans_movi_104,Humans_movi_105,2.30E-1
594,Humans_movi_104,Humans_movi_110,3.85E-1
595,Humans_movi_104,Humans_movi_111,7.71E-2
596,Humans_movi_104,Humans_movi_112,2.91E-1
597,Humans_movi_104,Humans_movi_113,1.16E-1
598,Humans_movi_104,Humans_movi_114,2.23E-1
599,Humans_movi_104,Humans_movi_115,3.97E-1
600,Humans_movi_104,Machines_base_Centroid,2.69E-7
601,Humans_movi_104,Machines_base_FreqSum,6.09E-2
602,Humans_movi_104,Machines_base_GreedyKL,8.34E-6
603,Humans_movi_104,Machines_base_LexRank,2.05E-2
604,Humans_movi_104,Machines_base_TsSum,1.49E-1
605,Humans_movi_104,Machines_soa_CLASSY04,9.73E-4
606,Humans_movi_104,Machines_soa_CLASSY11,1.31E-3
607,Humans_movi_104,Machines_soa_DPP,4.23E-2
608,Humans_movi_104,Machines_soa_ICSISumm,6.57E-2
609,Humans_movi_104,Machines_soa_OCCAMS_V,3.22E-2
610,Humans_movi_104,Machines_soa_RegSum,4.83E-1
