,system_a,system_b,p_value
264,Humans_duc_C,Humans_duc_H,1.71E-1
265,Humans_duc_C,Humans_movi_101,1.85E-5
266,Humans_duc_C,Humans_movi_102,1.49E-8
267,Humans_duc_C,Humans_movi_103,1.82E-5
268,Humans_duc_C,Humans_movi_104,1.69E-5
269,Humans_duc_C,Humans_movi_105,8.37E-6
270,Humans_duc_C,Humans_movi_110,3.57E-7
271,Humans_duc_C,Humans_movi_111,1.15E-5
272,Humans_duc_C,Humans_movi_112,1.10E-6
273,Humans_duc_C,Humans_movi_113,6.12E-5
274,Humans_duc_C,Humans_movi_114,2.01E-4
275,Humans_duc_C,Humans_movi_115,4.16E-5
276,Humans_duc_C,Machines_base_Centroid,3.33E-4
277,Humans_duc_C,Machines_base_FreqSum,7.12E-2
278,Humans_duc_C,Machines_base_GreedyKL,2.35E-2
279,Humans_duc_C,Machines_base_LexRank,4.62E-4
280,Humans_duc_C,Machines_base_TsSum,3.62E-2
281,Humans_duc_C,Machines_soa_CLASSY04,2.38E-1
282,Humans_duc_C,Machines_soa_CLASSY11,3.05E-1
283,Humans_duc_C,Machines_soa_DPP,3.06E-1
284,Humans_duc_C,Machines_soa_ICSISumm,9.08E-2
285,Humans_duc_C,Machines_soa_OCCAMS_V,3.41E-1
286,Humans_duc_C,Machines_soa_RegSum,5.11E-2
287,Humans_duc_C,Machines_soa_Submodular,1.59E-3
297,Humans_duc_D,Humans_duc_E,3.61E-1
298,Humans_duc_D,Humans_duc_F,1.62E-2
299,Humans_duc_D,Humans_duc_G,3.51E-2
300,Humans_duc_D,Humans_duc_H,3.05E-2
301,Humans_duc_D,Humans_movi_101,2.85E-4
302,Humans_duc_D,Humans_movi_102,2.62E-7
303,Humans_duc_D,Humans_movi_103,2.29E-4
304,Humans_duc_D,Humans_movi_104,1.77E-4
305,Humans_duc_D,Humans_movi_105,1.27E-4
306,Humans_duc_D,Humans_movi_110,7.62E-6
307,Humans_duc_D,Humans_movi_111,1.34E-4
308,Humans_duc_D,Humans_movi_112,2.08E-5
309,Humans_duc_D,Humans_movi_113,7.12E-4
310,Humans_duc_D,Humans_movi_114,1.75E-3
311,Humans_duc_D,Humans_movi_115,4.85E-4
312,Humans_duc_D,Machines_base_Centroid,6.44E-5
313,Humans_duc_D,Machines_base_FreqSum,9.34E-3
314,Humans_duc_D,Machines_base_GreedyKL,4.10E-3
315,Humans_duc_D,Machines_base_LexRank,4.80E-5
316,Humans_duc_D,Machines_base_TsSum,5.06E-3
317,Humans_duc_D,Machines_soa_CLASSY04,7.30E-2
318,Humans_duc_D,Machines_soa_CLASSY11,9.42E-2
319,Humans_duc_D,Machines_soa_DPP,1.08E-1
320,Humans_duc_D,Machines_soa_ICSISumm,1.93E-2
321,Humans_duc_D,Machines_soa_OCCAMS_V,3.29E-1
322,Humans_duc_D,Machines_soa_RegSum,9.05E-3
323,Humans_duc_D,Machines_soa_Submodular,1.84E-4
334,Humans_duc_E,Humans_duc_F,3.64E-2
335,Humans_duc_E,Humans_duc_G,6.85E-2
336,Humans_duc_E,Humans_duc_H,7.68E-2
337,Humans_duc_E,Humans_movi_101,9.48E-5
338,Humans_duc_E,Humans_movi_102,7.55E-8
339,Humans_duc_E,Humans_movi_103,8.60E-5
340,Humans_duc_E,Humans_movi_104,6.96E-5
341,Humans_duc_E,Humans_movi_105,4.12E-5
342,Humans_duc_E,Humans_movi_110,2.23E-6
343,Humans_duc_E,Humans_movi_111,4.57E-5
344,Humans_duc_E,Humans_movi_112,6.32E-6
345,Humans_duc_E,Humans_movi_113,2.58E-4
346,Humans_duc_E,Humans_movi_114,7.42E-4
347,Humans_duc_E,Humans_movi_115,1.73E-4
348,Humans_duc_E,Machines_base_Centroid,1.31E-4
349,Humans_duc_E,Machines_base_FreqSum,2.76E-2
350,Humans_duc_E,Machines_base_GreedyKL,9.36E-3
351,Humans_duc_E,Machines_base_LexRank,1.44E-4
352,Humans_duc_E,Machines_base_TsSum,1.38E-2
353,Humans_duc_E,Machines_soa_CLASSY04,1.29E-1
354,Humans_duc_E,Machines_soa_CLASSY11,1.69E-1
355,Humans_duc_E,Machines_soa_DPP,1.77E-1
356,Humans_duc_E,Machines_soa_ICSISumm,4.11E-2
357,Humans_duc_E,Machines_soa_OCCAMS_V,4.79E-1
358,Humans_duc_E,Machines_soa_RegSum,2.12E-2
