,system_a,system_b,p_value
537,Humans_movi_102,Machines_soa_OCCAMS_V,3.31E-4
538,Humans_movi_102,Machines_soa_RegSum,3.66E-8
539,Humans_movi_102,Machines_soa_Submodular,2.97E-4
556,Humans_movi_103,Humans_movi_104,4.00E-1
557,Humans_movi_103,Humans_movi_105,4.92E-1
558,Humans_movi_103,Humans_movi_110,7.91E-2
559,Humans_movi_103,Humans_movi_111,4.19E-1
560,Humans_movi_103,Humans_movi_112,3.41E-1
561,Humans_movi_103,Humans_movi_113,3.31E-1
562,Humans_movi_103,Humans_movi_114,4.81E-1
563,Humans_movi_103,Humans_movi_115,1.68E-1
564,Humans_movi_103,Machines_base_Centroid,1.48E-6
565,Humans_movi_103,Machines_base_FreqSum,8.69E-8
566,Humans_movi_103,Machines_base_GreedyKL,5.12E-8
567,Humans_movi_103,Machines_base_LexRank,4.13E-6
568,Humans_movi_103,Machines_base_TsSum,2.83E-9
569,Humans_movi_103,Machines_soa_CLASSY04,8.15E-4
570,Humans_movi_103,Machines_soa_CLASSY11,2.91E-5
571,Humans_movi_103,Machines_soa_DPP,5.45E-5
572,Humans_movi_103,Machines_soa_ICSISumm,1.22E-4
573,Humans_movi_103,Machines_soa_OCCAMS_V,2.33E-3
574,Humans_movi_103,Machines_soa_RegSum,1.70E-7
575,Humans_movi_103,Machines_soa_Submodular,2.96E-3
593,Humans_movi_104,Humans_movi_105,4.23E-1
594,Humans_movi_104,Humans_movi_110,3.37E-2
595,Humans_movi_104,Humans_movi_111,4.84E-1
596,Humans_movi_104,Humans_movi_112,2.07E-1
597,Humans_movi_104,Humans_movi_113,4.54E-1
598,Humans_movi_104,Humans_movi_114,3.85E-1
599,Humans_movi_104,Humans_movi_115,1.54E-1
600,Humans_movi_104,Machines_base_Centroid,1.69E-6
601,Humans_movi_104,Machines_base_FreqSum,8.31E-8
602,Humans_movi_104,Machines_base_GreedyKL,7.36E-8
603,Humans_movi_104,Machines_base_LexRank,5.08E-6
604,Humans_movi_104,Machines_base_TsSum,4.50E-9
605,Humans_movi_104,Machines_soa_CLASSY04,7.41E-4
606,Humans_movi_104,Machines_soa_CLASSY11,2.71E-5
607,Humans_movi_104,Machines_soa_DPP,4.31E-5
608,Humans_movi_104,Machines_soa_ICSISumm,1.62E-4
609,Humans_movi_104,Machines_soa_OCCAMS_V,1.42E-3
610,Humans_movi_104,Machines_soa_RegSum,1.80E-7
611,Humans_movi_104,Machines_soa_Submodular,2.01E-3
630,Humans_movi_105,Humans_movi_110,1.51E-1
631,Humans_movi_105,Humans_movi_111,4.50E-1
632,Humans_movi_105,Humans_movi_112,4.34E-1
633,Humans_movi_105,Humans_movi_113,3.38E-1
634,Humans_movi_105,Humans_movi_114,4.92E-1
635,Humans_movi_105,Humans_movi_115,2.73E-1
636,Humans_movi_105,Machines_base_Centroid,6.47E-5
637,Humans_movi_105,Machines_base_FreqSum,2.90E-6
638,Humans_movi_105,Machines_base_GreedyKL,4.78E-6
639,Humans_movi_105,Machines_base_LexRank,1.45E-4
640,Humans_movi_105,Machines_base_TsSum,2.11E-7
641,Humans_movi_105,Machines_soa_CLASSY04,6.79E-3
642,Humans_movi_105,Machines_soa_CLASSY11,1.20E-3
643,Humans_movi_105,Machines_soa_DPP,1.33E-3
644,Humans_movi_105,Machines_soa_ICSISumm,3.07E-3
645,Humans_movi_105,Machines_soa_OCCAMS_V,1.88E-2
646,Humans_movi_105,Machines_soa_RegSum,8.50E-6
647,Humans_movi_105,Machines_soa_Submodular,2.11E-2
667,Humans_movi_110,Humans_movi_111,7.36E-2
668,Humans_movi_110,Humans_movi_112,1.23E-1
669,Humans_movi_110,Humans_movi_113,3.44E-2
