,system_a,system_b,p_value
298,Humans_duc_D,Humans_duc_F,1.24E-2
299,Humans_duc_D,Humans_duc_G,6.48E-3
300,Humans_duc_D,Humans_duc_H,2.07E-1
301,Humans_duc_D,Humans_movi_101,1.78E-1
302,Humans_duc_D,Humans_movi_102,6.62E-2
303,Humans_duc_D,Humans_movi_103,3.59E-3
304,Humans_duc_D,Humans_movi_104,1.28E-2
305,Humans_duc_D,Humans_movi_105,1.16E-1
306,Humans_duc_D,Humans_movi_110,2.07E-1
307,Humans_duc_D,Humans_movi_111,7.03E-3
308,Humans_duc_D,Humans_movi_112,3.60E-1
309,Humans_duc_D,Humans_movi_113,3.80E-3
310,Humans_duc_D,Humans_movi_114,3.94E-2
311,Humans_duc_D,Humans_movi_115,1.83E-1
312,Humans_duc_D,Machines_base_Centroid,6.09E-7
313,Humans_duc_D,Machines_base_FreqSum,3.10E-3
314,Humans_duc_D,Machines_base_GreedyKL,2.75E-7
315,Humans_duc_D,Machines_base_LexRank,5.93E-4
316,Humans_duc_D,Machines_base_TsSum,2.29E-5
317,Humans_duc_D,Machines_soa_CLASSY04,5.18E-4
318,Humans_duc_D,Machines_soa_CLASSY11,1.92E-6
319,Humans_duc_D,Machines_soa_DPP,4.15E-3
320,Humans_duc_D,Machines_soa_ICSISumm,1.01E-4
321,Humans_duc_D,Machines_soa_OCCAMS_V,4.77E-1
322,Humans_duc_D,Machines_soa_RegSum,3.45E-5
323,Humans_duc_D,Machines_soa_Submodular,3.91E-3
334,Humans_duc_E,Humans_duc_F,1.63E-1
335,Humans_duc_E,Humans_duc_G,9.02E-2
336,Humans_duc_E,Humans_duc_H,8.91E-3
337,Humans_duc_E,Humans_movi_101,3.49E-1
338,Humans_duc_E,Humans_movi_102,4.08E-1
339,Humans_duc_E,Humans_movi_103,7.14E-2
340,Humans_duc_E,Humans_movi_104,1.56E-1
341,Humans_duc_E,Humans_movi_105,3.71E-1
342,Humans_duc_E,Humans_movi_110,2.97E-1
343,Humans_duc_E,Humans_movi_111,1.09E-1
344,Humans_duc_E,Humans_movi_112,1.97E-1
345,Humans_duc_E,Humans_movi_113,5.14E-2
346,Humans_duc_E,Humans_movi_114,3.24E-1
347,Humans_duc_E,Humans_movi_115,3.49E-1
348,Humans_duc_E,Machines_base_Centroid,1.50E-8
349,Humans_duc_E,Machines_base_FreqSum,1.21E-5
350,Humans_duc_E,Machines_base_GreedyKL,9.06E-9
351,Humans_duc_E,Machines_base_LexRank,4.40E-6
352,Humans_duc_E,Machines_base_TsSum,1.58E-7
353,Humans_duc_E,Machines_soa_CLASSY04,1.11E-5
354,Humans_duc_E,Machines_soa_CLASSY11,2.42E-9
355,Humans_duc_E,Machines_soa_DPP,2.10E-5
356,Humans_duc_E,Machines_soa_ICSISumm,3.37E-7
357,Humans_duc_E,Machines_soa_OCCAMS_V,8.70E-2
358,Humans_duc_E,Machines_soa_RegSum,7.19E-8
359,Humans_duc_E,Machines_soa_Submodular,7.35E-5
371,Humans_duc_F,Humans_duc_G,4.27E-1
372,Humans_duc_F,Humans_duc_H,1.39E-3
373,Humans_duc_F,Humans_movi_101,1.56E-1
374,Humans_duc_F,Humans_movi_102,2.67E-1
375,Humans_duc_F,Humans_movi_103,2.97E-1
376,Humans_duc_F,Humans_movi_104,4.42E-1
377,Humans_duc_F,Humans_movi_105,3.63E-1
378,Humans_duc_F,Humans_movi_110,8.56E-2
379,Humans_duc_F,Humans_movi_111,3.49E-1
380,Humans_duc_F,Humans_movi_112,6.26E-2
381,Humans_duc_F,Humans_movi_113,2.61E-1
382,Humans_duc_F,Humans_movi_114,3.97E-1
383,Humans_duc_F,Humans_movi_115,1.28E-1
384,Humans_duc_F,Machines_base_Centroid,6.47E-9
385,Humans_duc_F,Machines_base_FreqSum,2.11E-6
386,Humans_duc_F,Machines_base_GreedyKL,5.76E-9
387,Humans_duc_F,Machines_base_LexRank,1.92E-6
388,Humans_duc_F,Machines_base_TsSum,5.25E-8
389,Humans_duc_F,Machines_soa_CLASSY04,2.90E-6
390,Humans_duc_F,Machines_soa_CLASSY11,2.02E-9
391,Humans_duc_F,Machines_soa_DPP,4.00E-6
392,Humans_duc_F,Machines_soa_ICSISumm,1.65E-7
393,Humans_duc_F,Machines_soa_OCCAMS_V,1.56E-2
394,Humans_duc_F,Machines_soa_RegSum,4.22E-8
395,Humans_duc_F,Machines_soa_Submodular,9.26E-6
408,Humans_duc_G,Humans_duc_H,1.35E-3
409,Humans_duc_G,Humans_movi_101,6.50E-2
410,Humans_duc_G,Humans_movi_102,1.47E-1
411,Humans_duc_G,Humans_movi_103,4.61E-1
412,Humans_duc_G,Humans_movi_104,3.42E-1
413,Humans_duc_G,Humans_movi_105,2.70E-1
414,Humans_duc_G,Humans_movi_110,4.29E-2
415,Humans_duc_G,Humans_movi_111,4.81E-1
416,Humans_duc_G,Humans_movi_112,2.73E-2
417,Humans_duc_G,Humans_movi_113,2.93E-1
418,Humans_duc_G,Humans_movi_114,2.70E-1
419,Humans_duc_G,Humans_movi_115,9.50E-2
420,Humans_duc_G,Machines_base_Centroid,8.12E-9
421,Humans_duc_G,Machines_base_FreqSum,3.05E-6
422,Humans_duc_G,Machines_base_GreedyKL,6.83E-9
423,Humans_duc_G,Machines_base_LexRank,9.91E-7
424,Humans_duc_G,Machines_base_TsSum,2.47E-8
425,Humans_duc_G,Machines_soa_CLASSY04,1.83E-6
426,Humans_duc_G,Machines_soa_CLASSY11,2.03E-9
427,Humans_duc_G,Machines_soa_DPP,3.20E-6
428,Humans_duc_G,Machines_soa_ICSISumm,1.50E-7
429,Humans_duc_G,Machines_soa_OCCAMS_V,5.80E-3
430,Humans_duc_G,Machines_soa_RegSum,2.20E-8
