,system_a,system_b,p_value
572,Humans_movi_103,Machines_soa_ICSISumm,1.06E-5
573,Humans_movi_103,Machines_soa_OCCAMS_V,3.13E-3
574,Humans_movi_103,Machines_soa_RegSum,1.72E-6
575,Humans_movi_103,Machines_soa_Submodular,6.73E-5
593,Humans_movi_104,Humans_movi_105,3.70E-1
594,Humans_movi_104,Humans_movi_110,1.83E-1
595,Humans_movi_104,Humans_movi_111,2.25E-1
596,Humans_movi_104,Humans_movi_112,2.40E-1
597,Humans_movi_104,Humans_movi_113,1.81E-1
598,Humans_movi_104,Humans_movi_114,4.34E-1
599,Humans_movi_104,Humans_movi_115,3.99E-1
600,Humans_movi_104,Machines_base_Centroid,3.17E-6
601,Humans_movi_104,Machines_base_FreqSum,2.19E-4
602,Humans_movi_104,Machines_base_GreedyKL,3.23E-6
603,Humans_movi_104,Machines_base_LexRank,1.18E-4
604,Humans_movi_104,Machines_base_TsSum,3.03E-5
605,Humans_movi_104,Machines_soa_CLASSY04,3.04E-3
606,Humans_movi_104,Machines_soa_CLASSY11,1.29E-5
607,Humans_movi_104,Machines_soa_DPP,3.90E-3
608,Humans_movi_104,Machines_soa_ICSISumm,3.77E-4
609,Humans_movi_104,Machines_soa_OCCAMS_V,4.79E-2
610,Humans_movi_104,Machines_soa_RegSum,3.65E-5
611,Humans_movi_104,Machines_soa_Submodular,1.95E-3
630,Humans_movi_105,Humans_movi_110,3.51E-1
631,Humans_movi_105,Humans_movi_111,1.89E-1
632,Humans_movi_105,Humans_movi_112,3.96E-1
633,Humans_movi_105,Humans_movi_113,1.18E-1
634,Humans_movi_105,Humans_movi_114,4.53E-1
635,Humans_movi_105,Humans_movi_115,4.38E-1
636,Humans_movi_105,Machines_base_Centroid,5.25E-5
637,Humans_movi_105,Machines_base_FreqSum,2.06E-3
638,Humans_movi_105,Machines_base_GreedyKL,7.30E-5
639,Humans_movi_105,Machines_base_LexRank,1.03E-3
640,Humans_movi_105,Machines_base_TsSum,4.22E-4
641,Humans_movi_105,Machines_soa_CLASSY04,1.09E-2
642,Humans_movi_105,Machines_soa_CLASSY11,1.62E-4
643,Humans_movi_105,Machines_soa_DPP,1.82E-2
644,Humans_movi_105,Machines_soa_ICSISumm,2.69E-3
645,Humans_movi_105,Machines_soa_OCCAMS_V,1.30E-1
646,Humans_movi_105,Machines_soa_RegSum,4.80E-4
647,Humans_movi_105,Machines_soa_Submodular,9.50E-3
667,Humans_movi_110,Humans_movi_111,7.09E-2
668,Humans_movi_110,Humans_movi_112,4.11E-1
669,Humans_movi_110,Humans_movi_113,3.09E-2
670,Humans_movi_110,Humans_movi_114,2.95E-1
