,system_a,system_b,p_value
483,Humans_movi_101,Humans_movi_103,3.27E-1
484,Humans_movi_101,Humans_movi_104,4.57E-1
485,Humans_movi_101,Humans_movi_105,1.76E-1
486,Humans_movi_101,Humans_movi_110,4.45E-2
487,Humans_movi_101,Humans_movi_111,1.43E-1
488,Humans_movi_101,Humans_movi_112,5.76E-2
489,Humans_movi_101,Humans_movi_113,1.05E-1
490,Humans_movi_101,Humans_movi_114,2.70E-1
491,Humans_movi_101,Humans_movi_115,1.68E-1
492,Humans_movi_101,Machines_base_Centroid,3.74E-1
493,Humans_movi_101,Machines_base_FreqSum,5.44E-2
494,Humans_movi_101,Machines_base_GreedyKL,8.44E-3
495,Humans_movi_101,Machines_base_LexRank,6.01E-2
496,Humans_movi_101,Machines_base_TsSum,7.76E-3
497,Humans_movi_101,Machines_soa_CLASSY04,2.87E-1
498,Humans_movi_101,Machines_soa_CLASSY11,1.86E-1
499,Humans_movi_101,Machines_soa_DPP,3.70E-2
500,Humans_movi_101,Machines_soa_ICSISumm,3.82E-1
501,Humans_movi_101,Machines_soa_OCCAMS_V,1.65E-1
502,Humans_movi_101,Machines_soa_RegSum,2.09E-5
503,Humans_movi_101,Machines_soa_Submodular,3.67E-2
519,Humans_movi_102,Humans_movi_103,2.16E-1
520,Humans_movi_102,Humans_movi_104,1.54E-1
521,Humans_movi_102,Humans_movi_105,4.12E-1
522,Humans_movi_102,Humans_movi_110,2.73E-1
523,Humans_movi_102,Humans_movi_111,1.06E-2
524,Humans_movi_102,Humans_movi_112,3.78E-1
525,Humans_movi_102,Humans_movi_113,3.35E-1
526,Humans_movi_102,Humans_movi_114,3.74E-1
527,Humans_movi_102,Humans_movi_115,4.31E-1
528,Humans_movi_102,Machines_base_Centroid,2.13E-1
529,Humans_movi_102,Machines_base_FreqSum,3.67E-3
530,Humans_movi_102,Machines_base_GreedyKL,6.29E-4
531,Humans_movi_102,Machines_base_LexRank,1.91E-1
532,Humans_movi_102,Machines_base_TsSum,5.31E-4
533,Humans_movi_102,Machines_soa_CLASSY04,5.34E-2
534,Humans_movi_102,Machines_soa_CLASSY11,3.24E-1
535,Humans_movi_102,Machines_soa_DPP,3.90E-3
536,Humans_movi_102,Machines_soa_ICSISumm,1.03E-1
537,Humans_movi_102,Machines_soa_OCCAMS_V,7.32E-3
538,Humans_movi_102,Machines_soa_RegSum,5.75E-7
539,Humans_movi_102,Machines_soa_Submodular,2.01E-1
556,Humans_movi_103,Humans_movi_104,4.12E-1
557,Humans_movi_103,Humans_movi_105,3.10E-1
558,Humans_movi_103,Humans_movi_110,9.48E-2
559,Humans_movi_103,Humans_movi_111,1.14E-1
560,Humans_movi_103,Humans_movi_112,1.36E-1
561,Humans_movi_103,Humans_movi_113,1.54E-1
562,Humans_movi_103,Humans_movi_114,3.24E-1
563,Humans_movi_103,Humans_movi_115,2.73E-1
564,Humans_movi_103,Machines_base_Centroid,4.50E-1
565,Humans_movi_103,Machines_base_FreqSum,3.62E-2
566,Humans_movi_103,Machines_base_GreedyKL,5.79E-3
567,Humans_movi_103,Machines_base_LexRank,6.24E-2
568,Humans_movi_103,Machines_base_TsSum,7.02E-3
569,Humans_movi_103,Machines_soa_CLASSY04,1.83E-1
570,Humans_movi_103,Machines_soa_CLASSY11,3.21E-1
571,Humans_movi_103,Machines_soa_DPP,2.43E-2
572,Humans_movi_103,Machines_soa_ICSISumm,2.87E-1
573,Humans_movi_103,Machines_soa_OCCAMS_V,6.23E-2
574,Humans_movi_103,Machines_soa_RegSum,1.93E-5
575,Humans_movi_103,Machines_soa_Submodular,6.36E-2
593,Humans_movi_104,Humans_movi_105,1.94E-1
594,Humans_movi_104,Humans_movi_110,7.53E-2
595,Humans_movi_104,Humans_movi_111,1.07E-1
596,Humans_movi_104,Humans_movi_112,1.02E-1
